A.Alarm.PCD01_ALA.MyName_202;ZonenVentil2 in Manualmode
A.Alarm.PCD01_ALA.MyName_201;ZonenVentil2 low
A.Alarm.PCD01_ALA.MyName_200;ZonenVentil2 high
A.Alarm.PCD01_ALA.MyName_199;ZonenVentil1 in Manualmode
A.Alarm.PCD01_ALA.MyName_198;ZonenVentil1 low
A.Alarm.PCD01_ALA.MyName_197;ZonenVentil1 high
A.Alarm.PCD01_ALA.MyName_196;Alarm
A.Alarm.PCD01_ALA.MyName_195;Alarm
A.Alarm.PCD01_ALA.MyName_194;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_193;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_192;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_191;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_190;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_189;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_188;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_187;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_186;Manual switch 12M1 Pump Main Distr. > Ceiling Distr. - in Manualmode
A.Alarm.PCD01_ALA.MyName_185;Fuse 12F1 Pump Main Distr. > Ceiling Distr. Alarm
A.Alarm.PCD01_ALA.MyName_184;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_183;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_182;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_181;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_180;Manual switch 42M1 Supply Pump Ceiling Ground Distr. 1/3 - in Manualmode
A.Alarm.PCD01_ALA.MyName_179;Fuse 42F1 Supply Pump Ceiling Ground Distr. 1/3 Alarm
A.Alarm.PCD01_ALA.MyName_178;Manual switch 16M1 Pump Ceiling Distr. Ground Floor - in Manualmode
A.Alarm.PCD01_ALA.MyName_177;Fuse 16F1 Pump Ceiling Distr. Ground Floor Alarm
A.Alarm.PCD01_ALA.MyName_176;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_175;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_174;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_173;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_172;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_171;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_170;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_169;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_168;Manual switch 44M1 Supply Pump Ceiling 1.Floor Distr. 3/3 - in Manualmode
A.Alarm.PCD01_ALA.MyName_167;Fuse 44F1 Supply Pump Ceiling 1.Floor Distr. 3/3 Alarm
A.Alarm.PCD01_ALA.MyName_166;Manual switch 43M1 Supply Pump Ceiling 1.Floor Distr. 2/3 - in Manualmode
A.Alarm.PCD01_ALA.MyName_165;Fuse 43F1 Supply Pump Ceiling 1.Floor Distr. 2/3 Alarm
A.Alarm.PCD01_ALA.MyName_164;Manual switch 16M2 Pump Ceiling Distr. 1st Floor- in Manualmode
A.Alarm.PCD01_ALA.MyName_163;Fuse 16F2 Pump Ceiling Distr. 1st Floor Alarm
A.Alarm.PCD01_ALA.MyName_162;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_161;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_160;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_159;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_158;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_157;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_156;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_155;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_154;ZonenVentil2 in Manualmode
A.Alarm.PCD01_ALA.MyName_153;ZonenVentil2 low
A.Alarm.PCD01_ALA.MyName_152;ZonenVentil2 high
A.Alarm.PCD01_ALA.MyName_151;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_150;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_149;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_148;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_147;Manual Switch Bath Radiator EG Room 17- in Manualmode
A.Alarm.PCD01_ALA.MyName_146;Fuse 63F2 Bath Radiator Ground Floor Room 17  Alarm
A.Alarm.PCD01_ALA.MyName_145;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_144;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_143;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_142;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_141;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_140;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_139;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_138;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_137;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_136;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_135;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_134;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_133;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_132;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_131;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_130;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_129;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_128;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_127;Manual switch 18M1 Pump Geothermal secondary side - in Manualmode
A.Alarm.PCD01_ALA.MyName_126;Fuse 18F1 Pump Geothermal secondary side Alarm
A.Alarm.PCD01_ALA.MyName_125;Manual switch 19M1 Pump Geothermal primary side - in Manualmode
A.Alarm.PCD01_ALA.MyName_124;Fuse 19F1 Pump Geothermal primary side Alarm
A.Alarm.PCD01_ALA.MyName_123;Manual switch Setpoint 60E1 Heatpump - in Manualmode
A.Alarm.PCD01_ALA.MyName_122;Manual switch Enable 60E1 Heatpump - in Manualmode
A.Alarm.PCD01_ALA.MyName_121;Fuse 60F1 Heatpump Alarm
A.Alarm.PCD01_ALA.MyName_120;Feedback 10M1 Pump Kettle > Mainhouse Heat Buffer  not detected
A.Alarm.PCD01_ALA.MyName_119;Manual switch 10M1 Pump Kettle > Mainhouse Heat Buffer  - in Manualmode
A.Alarm.PCD01_ALA.MyName_118;Fuse 10F1 Pump Kettle > Mainhouse Heat Buffer  Alarm
A.Alarm.PCD01_ALA.MyName_117;Feedback 13M1 Pump Kettle 1 not detected
A.Alarm.PCD01_ALA.MyName_116;Manual switch 13M1 Pump Kettle 1 - in Manualmode
A.Alarm.PCD01_ALA.MyName_115;Fuse 13F1 Pump Kettle 1 Alarm
A.Alarm.PCD01_ALA.MyName_114;Low Temp fault 59E2 Kettle 2 - check Display at Device
A.Alarm.PCD01_ALA.MyName_113;Manual switch 59E2 Kettle 2 - in Manualmode
A.Alarm.PCD01_ALA.MyName_112;General fault 59E2 Kettle 2  !! Alarm !!
A.Alarm.PCD01_ALA.MyName_111;Fuse 59F2 Kettle 2 Alarm
A.Alarm.PCD01_ALA.MyName_110;Manual switch 59E1 Kettle 1 - in Manualmode
A.Alarm.PCD01_ALA.MyName_109;General fault 59E1 Kettle 1 !! Alarm !!
A.Alarm.PCD01_ALA.MyName_108;Fuse 59F1 Kettle 1 Alarm
A.Alarm.PCD01_ALA.MyName_107;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_106;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_105;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_104;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_103;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_102;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_101;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_100;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_99;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_98;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_97;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_96;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_95;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_94;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_93;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_92;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_91;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_90;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_89;Sensorlimit Low
A.Alarm.PCD01_ALA.MyName_88;Sensorlimit High
A.Alarm.PCD01_ALA.MyName_87;Heatpump Warm Water Return Temperature Sensor (Warm from Buffer) Limit Low
A.Alarm.PCD01_ALA.MyName_86;Heatpump Warm Water Return Temperature Sensor (Warm from Buffer) Limit High
A.Alarm.PCD01_ALA.MyName_85;Heatpump Warm Water Supply Temperature Sensor (Warm To Buffer) Limit Low
A.Alarm.PCD01_ALA.MyName_84;Heatpump Warm Water Supply Temperature Sensor (Warm To Buffer) Limit High
A.Alarm.PCD01_ALA.MyName_83;Heatpump Cold Water Return Temperature Sensor (Cold from Buffer) Limit Low
A.Alarm.PCD01_ALA.MyName_82;Heatpump Cold Water Return Temperature Sensor (Cold from Buffer) Limit High
A.Alarm.PCD01_ALA.MyName_81;Heatpump Cold Water Supply Temperature Sensor (Cold To Buffer) Limit Low
A.Alarm.PCD01_ALA.MyName_80;Heatpump Cold Water Supply Temperature Sensor (Cold To Buffer) Limit High
A.Alarm.PCD01_ALA.MyName_79;Hydraulic Separator Secondary Side Return Temperatur Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_78;Hydraulic Separator Secondary Side Return Temperatur Sensor Limit High
A.Alarm.PCD01_ALA.MyName_77;Hydraulic Separator Secondary Side Supply Temperatur Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_76;Hydraulic Separator Secondary Side Supply Temperatur Sensor Limit High
A.Alarm.PCD01_ALA.MyName_75;Viessman Vitodens 100 Return Temperature Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_74;Viessman Vitodens 100 Return Temperature Sensor Limit High
A.Alarm.PCD01_ALA.MyName_73;Viessman Vitodens 100 Supply Temperature Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_72;Viessman Vitodens 100 Supply Temperature Sensor Limit High
A.Alarm.PCD01_ALA.MyName_71;Viessman Vitodens 200 Return Temperature Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_70;Viessman Vitodens 200 Return Temperature Sensor Limit High
A.Alarm.PCD01_ALA.MyName_69;Viessman Vitodens 200 Supply Temperature Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_68;Viessman Vitodens 200 Supply Temperature Sensor Limit High
A.Alarm.PCD01_ALA.MyName_67;Garage Humidity Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_66;Garage Humidity Sensor Limit High
A.Alarm.PCD01_ALA.MyName_65;Garage Temperature Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_64;Garage Temperature Sensor Limit High
A.Alarm.PCD01_ALA.MyName_63;Outside Humidity Sensor 2 Limit Low
A.Alarm.PCD01_ALA.MyName_62;Outside Humidity Sensor 2 Limit High
A.Alarm.PCD01_ALA.MyName_61;Outside Humidity Sensor 1 Limit Low
A.Alarm.PCD01_ALA.MyName_60;Outside Humidity Sensor 1 Limit High
A.Alarm.PCD01_ALA.MyName_59;Outside Temperature Sensor 2 Limit Low
A.Alarm.PCD01_ALA.MyName_58;Outside Temperature Sensor 2 Limit High
A.Alarm.PCD01_ALA.MyName_57;Outside Temperature Sensor 1 Limit Low
A.Alarm.PCD01_ALA.MyName_56;Outside Temperature Sensor 1 Limit High
A.Alarm.PCD01_ALA.MyName_55;Feedback 5F1 Pump Preheater MB3 Ventilation not detected
A.Alarm.PCD01_ALA.MyName_54;Manual switch 5M1 Pump Preheater MB3 Ventilation - in Manualmode
A.Alarm.PCD01_ALA.MyName_53;Fuse 5F1 Pump Preheater MB3 Ventilation Alarm
A.Alarm.PCD01_ALA.MyName_52;FrostFrostalarm !! Ventilation Off !
A.Alarm.PCD01_ALA.MyName_51;FrostFrostalarm !! Defrostprogram running
A.Alarm.PCD01_ALA.MyName_50;FrostFrostalarm at the Waterside
A.Alarm.PCD01_ALA.MyName_49;FrostFrostalarm at the Airside
A.Alarm.PCD01_ALA.MyName_48;Sensor MB3 Preheater secondary side Return Water Temperature Limit Low
A.Alarm.PCD01_ALA.MyName_47;Sensor MB3 Preheater secondary side Return Water Temperature Limit High
A.Alarm.PCD01_ALA.MyName_46;Sensor MB3 Preheater secondary side Supply Water Temperature Limit Low
A.Alarm.PCD01_ALA.MyName_45;Sensor MB3 Preheater secondary side Supply Water Temperature Limit High
A.Alarm.PCD01_ALA.MyName_44;Supply Air Humidity Sensor after MB3 (Frostprotection) Limit Low
A.Alarm.PCD01_ALA.MyName_43;Supply Air Humidity Sensor after MB3 (Frostprotection) Limit High
A.Alarm.PCD01_ALA.MyName_42;Supply Air Temperature Sensor after MB3 (Frostprotection) Limit Low
A.Alarm.PCD01_ALA.MyName_41;Supply Air Temperature Sensor after MB3 (Frostprotection) Limit High
A.Alarm.PCD01_ALA.MyName_40;Outside Air Temperature Sensor (MB3) Limit Low
A.Alarm.PCD01_ALA.MyName_39;Outside Air Temperature Sensor (MB3) Limit High
A.Alarm.PCD01_ALA.MyName_38;Manual switch 3M1 Pump Preheater Mainhouse Ventilation - in Manualmode
A.Alarm.PCD01_ALA.MyName_37;Fuse 3F1 Pump Preheater Mainhouse Ventilation Alarm
A.Alarm.PCD01_ALA.MyName_36;Manual switch 4M1 Pump Preheater Pool Ventilation - in Manualmode
A.Alarm.PCD01_ALA.MyName_35;Fuse 4F1 Pump Preheater Pool Ventilation Alarm
A.Alarm.PCD01_ALA.MyName_34;General Ventilation Sensor Preheater primary side Return Water Temperature Limit Low
A.Alarm.PCD01_ALA.MyName_33;General Ventilation Sensor Preheater primary side Return Water Temperature Limit High
A.Alarm.PCD01_ALA.MyName_32;General Ventilation Sensor Preheater primary side Supply Water Temperature Limit Low
A.Alarm.PCD01_ALA.MyName_31;General Ventilation Sensor Preheater primary side Supply Water Temperature Limit High
A.Alarm.PCD01_ALA.MyName_30;Living Room Ventilation Sensor Preheater secondary side Return Water Temperature Limit Low
A.Alarm.PCD01_ALA.MyName_29;Living Room Ventilation Sensor Preheater secondary side Return Water Temperature Limit High
A.Alarm.PCD01_ALA.MyName_28;Living Room Ventilation Sensor Preheater secondary side Supply Water Temperature Limit Low
A.Alarm.PCD01_ALA.MyName_27;Living Room Ventilation Sensor Preheater secondary side Supply Water Temperature Limit High
A.Alarm.PCD01_ALA.MyName_26;Pool Ventilation Sensor Preheater secondary side Return Water Temperature Limit Low
A.Alarm.PCD01_ALA.MyName_25;Pool Ventilation Sensor Preheater secondary side Return Water Temperature Limit High
A.Alarm.PCD01_ALA.MyName_24;Pool Ventilation Sensor Preheater secondary side Supply Water Temperature Limit Low
A.Alarm.PCD01_ALA.MyName_23;Pool Ventilation Sensor Preheater secondary side Supply Water Temperature Limit High
A.Alarm.PCD01_ALA.MyName_22;Living Room Ventilation Sensor Return Air Temperatur Limit Low
A.Alarm.PCD01_ALA.MyName_21;Living Room Ventilation Sensor Return Air Temperatur Limit High
A.Alarm.PCD01_ALA.MyName_20;Living Room Ventilation Sensor Supply Air Temperatur Limit Low
A.Alarm.PCD01_ALA.MyName_19;Living Room Ventilation Sensor Supply Air Temperatur Limit High
A.Alarm.PCD01_ALA.MyName_18;Pool Ventilation Sensor Return Air Temperatur Limit Low
A.Alarm.PCD01_ALA.MyName_17;Pool Ventilation Sensor Return Air Temperatur Limit High
A.Alarm.PCD01_ALA.MyName_16;Pool Ventilation Sensor Supply Air Temperatur Limit Low
A.Alarm.PCD01_ALA.MyName_15;Pool Ventilation Sensor Supply Air Temperatur Limit High
A.Alarm.PCD01_ALA.MyName_14;Pool Ventilation Sensor Exhaust Air Temperatur Limit Low
A.Alarm.PCD01_ALA.MyName_13;Pool Ventilation Sensor Exhaust Air Temperatur Limit High
A.Alarm.PCD01_ALA.MyName_12;Pool Ventilation Sensor Exhaust Air Humidity Limit Low
A.Alarm.PCD01_ALA.MyName_11;Pool Ventilation Sensor Exhaust Air Humidity Limit High
A.Alarm.PCD01_ALA.MyName_10;Living Room has Alarm  Details at MENERGA LIVING ROOM Vent. Controller
A.Alarm.PCD01_ALA.MyName_9;Communication Living Room Ventilation not working Alarm
A.Alarm.PCD01_ALA.MyName_8;Pool Ventilation has Alarm  Details at MENERGA POOL Vent. Controller
A.Alarm.PCD01_ALA.MyName_7;Communication Pool Ventilation not working Alarm
A.Alarm.PCD01_ALA.MyName_6;Fuse Power Supply 2F4 in alarm
A.Alarm.PCD01_ALA.MyName_5;Fuse Power Supply 1F2 in alarm
A.Alarm.PCD01_ALA.MyName_4;Fuse Power Supply 1K1 in alarm
A.Alarm.PCD01_ALA.MyName_3;Fuse Power Supply 2F1 /2F2 in alarm
A.Alarm.PCD01_ALA.MyName_2;Fuse Power Supply 2F5 in alarm
A.Alarm.PCD01_ALA.MyName_1;Fuse Power Supply not used
Not Sorted\nActive Time Sorted\n;Not Sorted\nActive Time Sorted\n
Sort Mode :;Sort Mode :
Filter Mode :;Filter Mode :
Disable Alarms List;Disable Alarms List
Disable Selected Alarms;Disable Selected Alarms
Enable Alarms List;Enable Alarms List
Enable Selected Alarms;Enable Selected Alarms
Online Alarm List;Online Alarm List
Color\tID\tPrio\tGroup\tAlarm Text\tTime On\tTime Off\tAck\tActiv\tCount;Color\tID\tPrio\tGroup\tAlarm Text\tTime On\tTime Off\tAck\tActiv\tCount
All\nPrio1\nPrio2\nPrio3\nPrio4\nPrio5\nPrio6\nPrio7\n;All\nPrio1\nPrio2\nPrio3\nPrio4\nPrio5\nPrio6\nPrio7\n
All\nGroup1\nGroup2\nGroup3\nGroup4\nGroup5\nGroup6\nGroup7\nGroup8\nGroup9\nGroup10\nGroup11\nGroup12\nGroup13\nGroup14\nGroup15\nGroup16\nGroup17\nGroup18\nGroup19\nGroup20\nGroup21\nGroup22\nGroup23\nGroup24\nGroup25\nGroup26\nGroup27\nGroup28\nGroup29\nGroup30\nGroup31\n;All\nGroup1\nGroup2\nGroup3\nGroup4\nGroup5\nGroup6\nGroup7\nGroup8\nGroup9\nGroup10\nGroup11\nGroup12\nGroup13\nGroup14\nGroup15\nGroup16\nGroup17\nGroup18\nGroup19\nGroup20\nGroup21\nGroup22\nGroup23\nGroup24\nGroup25\nGroup26\nGroup27\nGroup28\nGroup29\nGroup30\nGroup31\n
Prio :;Prio :
Group :;Group :
Color Mode :;Color Mode :
State Color Mode\nGroup Color Mode\nPrio Color Mode;State Color Mode\nGroup Color Mode\nPrio Color Mode
Help Text On;Help Text On
Help Text Off;Help Text Off
Filter;Filter
Filter Off;Filter Off
Advanced ;Advanced 
Advanced Off;Advanced Off
Alarm Text Type;Alarm Text Type
Long;Long
Short;Short
Total Entries :;Total Entries :
Select Mode :;Select Mode :
Delete Alarms List;Delete Alarms List
Delete Selected Alarms;Delete Selected Alarms
Ack Alarms List;Ack Alarms List
Pg Up;Pg Up
Pg Dn;Pg Dn
Multiple Select;Multiple Select
Single Select;Single Select
Ack Selected Alarms;Ack Selected Alarms
No Filter\nActive Alarms\nAlarms count > 0\nActive Non Ack Alarms\nNon Ack Alarms\nDisabled Alarms\nEnabled Alarms\n;No Filter\nActive Alarms\nAlarms count > 0\nActive Non Ack Alarms\nNon Ack Alarms\nDisabled Alarms\nEnabled Alarms\n
Anforderung;Anforderung
verwende THANOS Temp. Sollwert;Use THANOS Temp. Setpoint
wirksame Solltemp. ;effective Temp Setpoint 
Feuchtesollwert;Setp. Humidity
Solltemp. WEB;Temp. Setpoint VISU
Solltemp. Thanos;Temp. Setpoint THANOS
OF;OF
KH;COOL 
HZ;HEAT
Stufe 2;Step 2
UML Bef.;CIRC Hum.
Stufe 1;Step 1
Wasser;Water
Luft;Air
Ra. VOC;Ro. VOC
Führungsgrösse;Management by
Rel. Feu /Ra.Temp;Humidity /Roomtemp.
Schwimmbad /Pool;Pool
Übersicht Steuerspannungen;Overview 
MaxSW;MaxSetp.
MinSW;MinSetp.
Frostschutz <=..°C;Frostprot. <=..°C
Stop bei < ..°C;Stop at < ..°C
Pufferladung;Buffer loading
Start bei > ..°C;Start at > ..°C
Geschlossen;closed
mglw. Geöffnet;possibl. Open
Auftasten;Trig. OPN
Zutasten;Trig. CLS
ABL Sollwert;RET Air Setpoint
RL Frostschutztemp.;Ret. Frost Protect Temp.
Taup.;Dewpoint
abs. Feu.;abs. Hum.
Hamam;Hamam
Radiatoren;Radiator
Th. Vent;Th. Valve
Keller /Vorbereitungsküche /Technik;Basement /Technik
PASPE Keller;PASPE Basement
Appartement;Apartment
Austasten;Trig OFF
Eintasten;Trig. ON
Sperre Hzg. ab Garagentemp. höher als;Lock heating if garage temp higher than ..
Freigabe Hzg bei Garagentemp. unter;Enable heating if garage temp lower than ..
Raumtemperaturfreigabe;Enabled by Roomtemperature
Garagenheizung;Garagenheizung
VL Soll Temp:;VL Soll Temp:
Speicherladung;Speicherladung
Stop bei > ..°C;Stop bei > ..°C
Start bei < ..°C;Start bei < ..°C
----;----
USV gestört (Bauteil 2T2 Batterie defekt ? Batterie leer ?);USV gestört (Bauteil 2T2 Batterie defekt ? Batterie leer ?)
Phasenwächter (Bauteil 1K1 Phase fehlt ? Netz asynchron ?);Phasenwächter (Bauteil 1K1 Phase fehlt ? Netz asynchron ?)
OK;OK
Störung - USV;Alarm  - USV
Störung - Phasenwächter;Alarm - Phase monitor
Störung - Sicherung gefallen;Alarm - Fuse in off
Versorgungsspannung 24VAC (Sicherung 2F5);Supply Voltage 24VAC Fuse 2F5)
Versorgungsspannung 24VDC (Sicherung 2F2 oder 2F4);Supply Voltage 24VDC Fuse 2F2 oder 2F4)
Steuerspannung 400V (Sicherung 1F2);Control Voltage 400V Fuse 1F2)
P  A  S  P  E;P  A  S  P  E    - RUS -
Zu;CLS
Auf;OPN
Feuchte;Humidity
Temp.;Temp.
Istwerte;Measured Value
E i n s t e l l u n g e n  S O M M E R B E T R I E B;A d j u s t m e n t  Summer operation
E i n s t e l l u n g e n  W I N T E R B E T R I E B;A d j u s t m e n t  Winter operation
Deckenheiz- /kühlung;Ceiling heat- /cooling
Speisewassertemp.;Temp. Water inlet
Wassertemp.;Water temp.
Frost !!!;Frost !!!
ZUL Sollwert;SUP Setpoint
Beckenwassertemperaturregelung;Regulation Pool Water Temperature
Sollwert Beckenwasser;Setpoint Poolwater
Klappe 3 und 5 geöffnet;Flap 3 und 5 open
Klappe 4 und 6 geschlossen;Flap 4 und 6 closed
Klappe 1 und 2 geöffnet oder geschlossen;Flap 1 und 2 open or closed
Befeuchtungsbetrieb;Humidifiying Operation
Klappe 3 und 5 geschlossen;Flap 3 and 5 closed
Klappe 4 und 6 geöffnet;Flap 4 und 6 open
Klappe 1 und 2 geöffnet;Flap 1 und 2 open
Normalbetrieb;Normal Operation
1;1
2;2
PASPE Raumlufttechnik;PASPE Climatetechnic
PASPE Anlagentechnik;PASPE Planttechnic
5;5
4;4
3;3
6;6
ZU;SUP
AB;RET
AU;OUT
FO;EXH
Wohnraum;Livingroom
MB 3;MB 3
Raumlufttechnik;Climatechnic
vom Verbr.;from Consum.
zu Verbr.;to Consum.
Störung;Alarm
Wärmepumpe;Heatpump
Puffer Warmwasser;Buffer Hot water
Puffer Kaltwasser;Buffer Cold water
Warmwasserspeicher;Warmwaterboiler 
Anlagentechnik;Planttechnic
E i n s t e l l u n g e n;A D J U S T M E N T
Sperre BKT ab Aussentemp. höher als;Lock GfH if Outside temp higher than ..
Freigabe BKT bei Aussentemp. unter;Enable GfH if Outside temp lower than ..
Aussentemperaturfreigabe;Enable by Outside temperatur 
errechnete VL Soll Temp:;calculated SUP Setp. Temp:
Soll VL von ..;Setp. SUP by ..
Ab AT von ..;By Out above ..
Bei AT von ..;By Out below ..
Heizkurve;Heat Curve
PASPE Schwimmbad;PASPE Pool
Betonkerntemperierung;Groundfloorheating (GfH)
Schwimmbad;Pool
PASPE Erdgeschoss;PASPE 
Erdgeschoss;Groundfloor 
PASPE Obergeschoss;PASPE First Floor
Obergeschoss;First Floor
Gundacker;Gundacker
Decke wird geheizt;Ceiling is heated
Decke wird gekühlt;Ceiling is cooled
Deckenheiz- kühlung bereit;Ceiling ready
Betreiber;Operator
DEC_SYMB;.
LANG_SYMB;RU
PM_AM;0
Gast;Guest
VL Soll;SUP Set
Aus;Off
Ein;On 
Ist Manu;Is Man
Ist Auto;Is Auto
