A.Alarm.PCD01_ALA.MyName_426;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_425;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_424;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_423;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_422;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_421;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_420;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_419;Manual switch 53M1 Pump Floor Heating Appartment - in manual mode
A.Alarm.PCD01_ALA.MyName_418;Fuse 53F1 Pump Floor Heating Appartment Alarm
A.Alarm.PCD01_ALA.MyName_417;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_416;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_415;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_414;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_413;Manual switch 40M1 Pump Floor Heating Sub. Distr. 6 - in manual mode
A.Alarm.PCD01_ALA.MyName_412;Fuse 40F1 Pump Floor Heating Sub. Distr. 6 Alarm
A.Alarm.PCD01_ALA.MyName_411;Manual switch 39M1 Pump Floor Heating Sub. Distr. 5 - in manual mode
A.Alarm.PCD01_ALA.MyName_410;Fuse 39F1 Pump Floor Heating Sub. Distr. 5 Alarm
A.Alarm.PCD01_ALA.MyName_409;Manual switch 36m1 Pump Floor Heating Sub. Distr. 2 - in manual mode
A.Alarm.PCD01_ALA.MyName_408;Fuse 36F1 Pump Floor Heating Sub. Distr. 2 Alarm
A.Alarm.PCD01_ALA.MyName_407;Manual switch 35M1 Pump Floor Heating Sub. Distr. 1 - in manual mode
A.Alarm.PCD01_ALA.MyName_406;Fuse 35F1 Pump Floor Heating Sub. Distr. 1 Alarm
A.Alarm.PCD01_ALA.MyName_405;Manual switch 8M1 Pump Floor Heating Living Main Distr. - in manual mode
A.Alarm.PCD01_ALA.MyName_404;Fuse 8F1 Pump Floor Heating Living Main Distr. Alarm
A.Alarm.PCD01_ALA.MyName_403;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_402;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_401;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_400;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_399;Manual switch 38M1 Pump Floor Heating Sub. Distr. 4 - in manual mode
A.Alarm.PCD01_ALA.MyName_398;Fuse 38F1 Pump Floor Heating Sub. Distr. 4 Alarm
A.Alarm.PCD01_ALA.MyName_397;Manual switch 37M1 Pump Floor Heating Sub. Distr. 3 - in manual mode
A.Alarm.PCD01_ALA.MyName_396;Fuse 37F1 Pump Floor Heating Sub. Distr. 3 Alarm
A.Alarm.PCD01_ALA.MyName_395;Manual switch 9M1 Pump Floor Heating Pool Main Distr. - in manual mode
A.Alarm.PCD01_ALA.MyName_394;Fuse 9F1 Pump Floor Heating Pool Main Distr. Alarm
A.Alarm.PCD01_ALA.MyName_393;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_392;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_391;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_390;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_389;Manual switch 6M1 Pump Radiator Main House - in manual mode
A.Alarm.PCD01_ALA.MyName_388;Fuse 6F1 Pump Radiator Main House Alarm
A.Alarm.PCD01_ALA.MyName_387;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_386;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_385;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_384;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_383;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_382;Sensor Limit High
A.Alarm.PCD01_ALA.MyName_381;Manual switch 52M1 Pump Poolwater Heat Exchanger - in manual mode
A.Alarm.PCD01_ALA.MyName_380;Fuse 52F1 Pump Poolwater Heat Exchanger Alarm
A.Alarm.PCD01_ALA.MyName_379;Sensor Limit Low
A.Alarm.PCD01_ALA.MyName_378;Sensor Limit High
