ListDefinition=1;PCD01_ALA
List_1;71;Alarm_71;Viessman Vitodens 200 Return Temperature Sensor Limit Low
List_1;72;Alarm_72;Viessman Vitodens 100 Supply Temperature Sensor Limit High
List_1;73;Alarm_73;Viessman Vitodens 100 Supply Temperature Sensor Limit Low
List_1;74;Alarm_74;Viessman Vitodens 100 Return Temperature Sensor Limit High
List_1;75;Alarm_75;Viessman Vitodens 100 Return Temperature Sensor Limit Low
List_1;76;Alarm_76;Hydraulic Separator Secondary Side Supply Temperatur Sensor Limit High
List_1;77;Alarm_77;Hydraulic Separator Secondary Side Supply Temperatur Sensor Limit Low
List_1;78;Alarm_78;Hydraulic Separator Secondary Side Return Temperatur Sensor Limit High
List_1;79;Alarm_79;Hydraulic Separator Secondary Side Return Temperatur Sensor Limit Low
List_1;80;Alarm_80;Heatpump Cold Water Supply Temperature Sensor (Cold To Buffer) Limit High
List_1;81;Alarm_81;Heatpump Cold Water Supply Temperature Sensor (Cold To Buffer) Limit Low
List_1;82;Alarm_82;Heatpump Cold Water Return Temperature Sensor (Cold from Buffer) Limit High
List_1;83;Alarm_83;Heatpump Cold Water Return Temperature Sensor (Cold from Buffer) Limit Low
List_1;84;Alarm_84;Heatpump Warm Water Supply Temperature Sensor (Warm To Buffer) Limit High
List_1;85;Alarm_85;Heatpump Warm Water Supply Temperature Sensor (Warm To Buffer) Limit Low
List_1;86;Alarm_86;Heatpump Warm Water Return Temperature Sensor (Warm from Buffer) Limit High
List_1;87;Alarm_87;Heatpump Warm Water Return Temperature Sensor (Warm from Buffer) Limit Low
List_1;88;Alarm_88;SensorLimit High
List_1;89;Alarm_89;SensorLimit Low
List_1;90;Alarm_90;SensorLimit High
List_1;91;Alarm_91;SensorLimit Low
List_1;92;Alarm_92;SensorLimit High
List_1;93;Alarm_93;SensorLimit Low
List_1;94;Alarm_94;SensorLimit High
List_1;95;Alarm_95;SensorLimit Low
List_1;96;Alarm_96;SensorLimit High
List_1;97;Alarm_97;SensorLimit Low
List_1;98;Alarm_98;SensorLimit High
List_1;99;Alarm_99;SensorLimit Low
List_1;100;Alarm_100;SensorLimit High
List_1;101;Alarm_101;SensorLimit Low
List_1;102;Alarm_102;SensorLimit High
List_1;103;Alarm_103;SensorLimit Low
List_1;104;Alarm_104;SensorLimit High
List_1;105;Alarm_105;SensorLimit Low
List_1;106;Alarm_106;SensorLimit High
List_1;107;Alarm_107;SensorLimit Low
List_1;108;Alarm_108;Fuse 59F1 Kettle 1 Alarm
List_1;109;Alarm_109;General fault 59E1 Kettle 1 !! Alarm !!
List_1;110;Alarm_110;Manual switch 59E1 Kettle 1 - in Manualmode
List_1;111;Alarm_111;Fuse 59F2 Kettle 2 Alarm
List_1;112;Alarm_112;General fault 59E2 Kettle 2  !! Alarm !!
List_1;113;Alarm_113;Manual switch 59E2 Kettle 2 - in Manualmode
List_1;114;Alarm_114;Low Temp fault 59E2 Kettle 2 - check Display at Device
List_1;115;Alarm_115;Fuse 13F1 Pump Kettle 1 Alarm
List_1;116;Alarm_116;Manual switch 13M1 Pump Kettle 1 - in Manualmode
List_1;117;Alarm_117;Feedback 13M1 Pump Kettle 1 not detected
List_1;118;Alarm_118;Fuse 10F1 Pump Kettle > Mainhouse Heat Buffer  Alarm
List_1;119;Alarm_119;Manual switch 10M1 Pump Kettle > Mainhouse Heat Buffer  - in Manualmode
List_1;120;Alarm_120;Feedback 10M1 Pump Kettle > Mainhouse Heat Buffer  not detected
List_1;121;Alarm_121;Fuse 60F1 Heatpump Alarm
List_1;122;Alarm_122;Manual switch Enable 60E1 Heatpump - in Manualmode
List_1;123;Alarm_123;Manual switch Setpoint 60E1 Heatpump - in Manualmode
List_1;124;Alarm_124;Fuse 19F1 Pump Geothermal primary side Alarm
List_1;125;Alarm_125;Manual switch 19M1 Pump Geothermal primary side - in Manualmode
List_1;126;Alarm_126;Fuse 18F1 Pump Geothermal secondary side Alarm
List_1;127;Alarm_127;Manual switch 18M1 Pump Geothermal secondary side - in Manualmode
List_1;128;Alarm_128;SensorLimit High
List_1;129;Alarm_129;SensorLimit Low
List_1;130;Alarm_130;SensorLimit High
List_1;131;Alarm_131;SensorLimit Low
List_1;132;Alarm_132;SensorLimit High
List_1;133;Alarm_133;SensorLimit Low
List_1;134;Alarm_134;SensorLimit High
List_1;135;Alarm_135;SensorLimit Low
List_1;136;Alarm_136;SensorLimit High
List_1;137;Alarm_137;SensorLimit Low
List_1;138;Alarm_138;SensorLimit High
List_1;139;Alarm_139;SensorLimit Low
List_1;140;Alarm_140;SensorLimit High
List_1;141;Alarm_141;SensorLimit Low
List_1;142;Alarm_142;SensorLimit High
List_1;143;Alarm_143;SensorLimit Low
List_1;144;Alarm_144;SensorLimit High
List_1;145;Alarm_145;SensorLimit Low
List_1;146;Alarm_146;ZonenVentil2zu hoch
List_1;147;Alarm_147;ZonenVentil2zu niedrig
List_1;148;Alarm_148;ZonenVentil2Ventil2 Handeingriff
List_1;149;Alarm_149;SensorLimit High
List_1;150;Alarm_150;SensorLimit Low
List_1;151;Alarm_151;SensorLimit High
List_1;152;Alarm_152;SensorLimit Low
List_1;153;Alarm_153;ZonenVentil2zu hoch
List_1;154;Alarm_154;ZonenVentil2zu niedrig
List_1;155;Alarm_155;ZonenVentil2Ventil2 Handeingriff
List_1;156;Alarm_156;Fuse 63F2 Bath Radiator Ground Floor Room 17  Alarm
List_1;157;Alarm_157;Manual Switch Bath Radiator EG Room 17- in Manualmode
List_1;158;Alarm_158;SensorLimit High
List_1;159;Alarm_159;SensorLimit Low
List_1;160;Alarm_160;SensorLimit High
List_1;161;Alarm_161;SensorLimit Low
List_1;162;Alarm_162;ZonenVentil2zu hoch
List_1;163;Alarm_163;ZonenVentil2zu niedrig
List_1;164;Alarm_164;ZonenVentil2Ventil2 Handeingriff
List_1;165;Alarm_165;SensorLimit High
List_1;166;Alarm_166;SensorLimit Low
List_1;167;Alarm_167;SensorLimit High
List_1;168;Alarm_168;SensorLimit Low
List_1;169;Alarm_169;SensorLimit High
List_1;170;Alarm_170;SensorLimit Low
List_1;171;Alarm_171;SensorLimit High
List_1;172;Alarm_172;SensorLimit Low
List_1;173;Alarm_173;Fuse 16F2 Pump Ceiling Distr. 1st Floor Alarm
List_1;174;Alarm_174;Manual switch 16M2 Pump Ceiling Distr. 1st Floor- in Manualmode
List_1;175;Alarm_175;Fuse 43F1 Supply Pump Ceiling 1.Floor Distr. 2/3 Alarm
List_1;176;Alarm_176;Manual switch 43M1 Supply Pump Ceiling 1.Floor Distr. 2/3 - in Manualmode
List_1;177;Alarm_177;Fuse 44F1 Supply Pump Ceiling 1.Floor Distr. 3/3 Alarm
List_1;178;Alarm_178;Manual switch 44M1 Supply Pump Ceiling 1.Floor Distr. 3/3 - in Manualmode
List_1;179;Alarm_179;SensorLimit High
List_1;180;Alarm_180;SensorLimit Low
List_1;181;Alarm_181;SensorLimit High
List_1;182;Alarm_182;SensorLimit Low
List_1;183;Alarm_183;SensorLimit High
List_1;184;Alarm_184;SensorLimit Low
List_1;185;Alarm_185;SensorLimit High
List_1;186;Alarm_186;SensorLimit Low
List_1;187;Alarm_187;Fuse 16F1 Pump Ceiling Distr. Ground Floor Alarm
List_1;188;Alarm_188;Manual switch 16M1 Pump Ceiling Distr. Ground Floor - in Manualmode
List_1;189;Alarm_189;Fuse 42F1 Supply Pump Ceiling Ground Distr. 1/3 Alarm
List_1;190;Alarm_190;Manual switch 42M1 Supply Pump Ceiling Ground Distr. 1/3 - in Manualmode
List_1;191;Alarm_191;SensorLimit High
List_1;192;Alarm_192;SensorLimit Low
List_1;193;Alarm_193;SensorLimit High
List_1;194;Alarm_194;SensorLimit Low
List_1;195;Alarm_195;Fuse 12F1 Pump Main Distr. > Ceiling Distr. Alarm
List_1;196;Alarm_196;Manual switch 12M1 Pump Main Distr. > Ceiling Distr. - in Manualmode
List_1;197;Alarm_197;SensorLimit High
